,TIME_CONTRAL_A,TIME_CONTRAL_B,STEPS,TERMINATION,GAME_LENGTH,GAME_TYPE
4086,300.0,5.0,25,1,164.0,1
4087,300.0,4.0,72,1,28.0,2
4088,60.0,0.0,30,0,59.0,3
4089,600.0,10.0,49,1,472.0,1
4090,600.0,0.0,55,1,332.0,1
4091,1200.0,10.0,20,1,495.0,1
4092,15.0,0.0,25,0,14.0,3
4093,15.0,0.0,29,0,14.0,3
4094,360.0,0.0,21,1,254.0,2
4095,15.0,0.0,24,0,15.0,3
4096,15.0,0.0,23,0,9.0,3
4097,15.0,0.0,19,0,9.0,3
4098,180.0,0.0,24,0,83.0,2
4099,600.0,0.0,24,1,161.0,1
4100,60.0,0.0,20,1,47.0,3
4101,15.0,0.0,34,0,15.0,3
4102,300.0,0.0,36,1,296.0,2
4103,15.0,0.0,24,0,9.0,3
4104,900.0,5.0,35,1,364.0,1
4105,180.0,2.0,53,1,154.0,2
4106,15.0,0.0,35,0,13.0,3
4107,60.0,0.0,38,0,48.0,3
4108,180.0,2.0,24,1,59.0,2
4109,15.0,0.0,24,1,7.0,3
4110,900.0,10.0,14,1,54.0,1
4111,1200.0,0.0,46,0,573.0,1
4112,300.0,0.0,19,1,39.0,2
4113,15.0,0.0,26,0,13.0,3
4114,15.0,0.0,24,0,15.0,3
4115,15.0,0.0,23,0,14.0,3
4116,15.0,0.0,44,0,15.0,3
4117,300.0,3.0,26,1,275.0,2
4118,1200.0,2.0,25,1,145.0,1
4119,240.0,3.0,56,1,37.0,2
4120,180.0,0.0,45,0,179.0,2
4121,60.0,0.0,35,0,59.0,3
4122,60.0,0.0,29,0,59.0,3
4123,120.0,1.0,31,1,40.0,3
4124,180.0,2.0,29,1,40.0,2
4125,180.0,2.0,19,1,73.0,2
4126,180.0,0.0,22,1,118.0,2
4127,60.0,0.0,22,1,39.0,3
4128,300.0,3.0,25,1,282.0,2
4129,15.0,0.0,25,0,15.0,3
4130,120.0,1.0,27,0,40.0,3
4131,300.0,0.0,24,1,93.0,2
4132,60.0,0.0,26,1,39.0,3
4133,15.0,0.0,34,0,15.0,3
4134,15.0,0.0,33,0,15.0,3
4135,15.0,0.0,21,0,12.0,3
4136,300.0,0.0,33,0,260.0,2
4137,180.0,2.0,39,1,158.0,2
4138,0.0,1.0,34,0,10.0,3
4139,600.0,0.0,34,0,310.0,1
4140,15.0,0.0,37,0,13.0,3
4141,15.0,0.0,26,0,12.0,3
4142,60.0,0.0,32,1,34.0,3
4143,300.0,0.0,42,0,279.0,2
4144,600.0,1.0,30,0,561.0,1
4145,600.0,0.0,25,1,568.0,1
4146,300.0,3.0,27,1,216.0,2
4147,15.0,0.0,23,0,13.0,3
4148,15.0,0.0,39,0,15.0,3
4149,15.0,0.0,20,0,13.0,3
4150,600.0,0.0,33,1,494.0,1
4151,180.0,2.0,17,1,106.0,2
4152,180.0,2.0,26,1,50.0,2
4153,15.0,0.0,34,0,15.0,3
4154,60.0,0.0,34,0,60.0,3
4155,15.0,0.0,26,0,13.0,3
4156,300.0,7.0,25,1,152.0,1
4157,60.0,0.0,41,0,54.0,3
4158,336.81176168464305,1.6013525081321691,33,1,0.0,3
4159,600.0,0.0,39,1,329.0,1
4160,15.0,0.0,31,0,14.0,3
4161,15.0,0.0,37,0,14.0,3
4162,300.0,0.0,17,1,217.0,2
4163,60.0,0.0,17,1,24.0,3
4164,900.0,0.0,20,1,94.0,1
4165,900.0,15.0,34,1,158.0,1
4166,900.0,15.0,26,0,273.0,1
4167,180.0,0.0,16,1,78.0,2
4168,15.0,0.0,28,0,12.0,3
4169,15.0,0.0,21,0,15.0,3
4170,540.0,20.0,27,1,178.0,1
4171,15.0,0.0,19,1,7.0,3
4172,60.0,0.0,33,1,48.0,3
4173,15.0,0.0,20,1,9.0,3
4174,300.0,0.0,38,1,199.0,2
4175,180.0,2.0,46,1,27.0,2
4176,180.0,2.0,31,0,157.0,2
4177,15.0,0.0,26,0,12.0,3
4178,15.0,0.0,31,0,15.0,3
4179,15.0,0.0,30,0,11.0,3
4180,15.0,0.0,23,0,14.0,3
4181,15.0,0.0,22,0,12.0,3
4182,300.0,0.0,10,0,26.0,2
4183,15.0,0.0,23,0,14.0,3
4184,900.0,15.0,25,1,495.0,1
4185,60.0,0.0,24,1,49.0,3
4186,60.0,0.0,36,0,60.0,3
4187,300.0,0.0,31,1,205.0,2
4188,600.0,0.0,3,0,19.0,1
4189,30.0,0.0,26,1,22.0,3
4190,30.0,0.0,21,0,30.0,3
4191,15.0,0.0,37,0,13.0,3
4192,300.0,10.0,22,1,251.0,1
4193,15.0,0.0,20,0,15.0,3
4194,120.0,1.0,29,1,92.0,3
4195,0.0,1.0,24,1,1.0,3
4196,60.0,0.0,15,0,59.0,3
4197,15.0,0.0,26,1,10.0,3
4198,900.0,10.0,50,1,107.0,1
4199,600.0,0.0,34,1,162.0,1
4200,300.0,0.0,28,1,138.0,2
4201,300.0,5.0,38,0,289.0,1
4202,300.0,0.0,20,1,60.0,2
4203,15.0,0.0,25,0,10.0,3
4204,60.0,0.0,25,0,47.0,3
4205,600.0,0.0,23,1,229.0,1
4206,15.0,0.0,21,0,12.0,3
4207,15.0,0.0,21,0,14.0,3
4208,15.0,0.0,44,0,14.0,3
4209,600.0,0.0,52,1,328.0,1
4210,15.0,0.0,19,0,11.0,3
4211,600.0,0.0,38,0,598.0,1
4212,15.0,0.0,27,1,9.0,3
4213,600.0,0.0,45,1,582.0,1
4214,300.0,3.0,24,1,88.0,2
4215,15.0,0.0,25,0,15.0,3
4216,900.0,15.0,45,1,790.0,1
4217,300.0,0.0,18,1,87.0,2
4218,15.0,0.0,28,0,15.0,3
4219,0.0,1.0,22,0,8.0,3
4220,180.0,0.0,28,1,136.0,2
4221,180.0,2.0,24,1,22.0,2
4222,15.0,0.0,24,0,15.0,3
4223,300.0,0.0,29,1,180.0,2
4224,300.0,0.0,34,0,152.0,2
4225,900.0,2.0,21,1,13.0,1
4226,120.0,1.0,33,1,114.0,3
4227,120.0,1.0,20,0,115.0,3
4228,180.0,0.0,25,1,36.0,2
4229,600.0,0.0,26,1,148.0,1
4230,600.0,0.0,24,1,151.0,1
4231,300.0,0.0,21,1,76.0,2
4232,900.0,15.0,21,0,161.0,1
4233,15.0,0.0,22,0,14.0,3
4234,15.0,0.0,26,0,14.0,3
4235,60.0,0.0,27,0,52.0,3
4236,15.0,0.0,26,0,13.0,3
4237,30.0,0.0,27,0,30.0,3
4238,15.0,0.0,22,0,7.0,3
4239,15.0,0.0,26,0,15.0,3
4240,15.0,0.0,26,0,10.0,3
4241,15.0,0.0,35,0,14.0,3
4242,60.0,0.0,20,1,44.0,3
4243,180.0,0.0,42,1,120.0,2
4244,300.0,0.0,27,0,141.0,2
4245,15.0,0.0,19,1,10.0,3
4246,15.0,0.0,28,0,15.0,3
4247,300.0,5.0,25,1,120.0,1
4248,180.0,0.0,26,1,140.0,2
4249,15.0,0.0,21,1,6.0,3
4250,15.0,0.0,18,0,14.0,3
4251,15.0,0.0,17,0,9.0,3
4252,600.0,0.0,29,1,203.0,1
4253,300.0,0.0,22,1,143.0,2
4254,180.0,2.0,34,0,80.0,2
4255,60.0,0.0,27,0,55.0,3
4256,15.0,0.0,23,0,11.0,3
4257,180.0,2.0,16,1,131.0,2
4258,15.0,0.0,19,0,8.0,3
4259,60.0,2.0,44,1,41.0,3
4260,15.0,0.0,25,0,13.0,3
4261,15.0,0.0,21,0,14.0,3
4262,300.0,5.0,45,1,55.0,1
4263,180.0,0.0,12,1,56.0,2
4264,600.0,0.0,39,1,546.0,1
4265,600.0,0.0,28,1,323.0,1
4266,300.0,0.0,31,0,299.0,2
4267,900.0,10.0,64,1,624.0,1
4268,15.0,0.0,20,0,5.0,3
4269,300.0,3.0,33,1,291.0,2
4270,600.0,0.0,31,1,231.0,1
4271,900.0,10.0,60,1,854.0,1
4272,60.0,0.0,17,1,10.0,3
4273,420.0,2.0,32,1,185.0,1
4274,15.0,0.0,23,1,13.0,3
4275,600.0,3.0,41,1,162.0,1
4276,15.0,0.0,28,0,15.0,3
4277,15.0,0.0,27,0,13.0,3
4278,960.0,15.0,12,1,85.0,1
4279,15.0,0.0,29,0,14.0,3
4280,15.0,0.0,24,0,14.0,3
4281,1800.0,1.0,32,1,869.0,1
4282,300.0,0.0,22,1,153.0,2
4283,15.0,0.0,24,0,15.0,3
4284,15.0,0.0,41,0,10.0,3
4285,15.0,0.0,16,1,7.0,3
4286,600.0,0.0,29,1,258.0,1
4287,240.0,3.0,40,0,94.0,2
4288,15.0,0.0,34,0,11.0,3
4289,180.0,2.0,37,1,156.0,2
4290,900.0,0.0,18,1,209.0,1
4291,600.0,1.0,25,0,599.0,1
4292,300.0,0.0,21,1,131.0,2
4293,15.0,0.0,19,0,12.0,3
4294,300.0,3.0,8,1,19.0,2
4295,300.0,0.0,76,0,299.0,2
4296,60.0,0.0,18,1,50.0,3
4297,15.0,0.0,22,0,15.0,3
4298,15.0,0.0,28,0,15.0,3
4299,180.0,0.0,44,0,177.0,2
4300,120.0,1.0,31,0,30.0,3
4301,180.0,2.0,24,1,19.0,2
4302,300.0,0.0,31,1,236.0,2
4303,600.0,6.0,30,1,266.0,1
4304,30.0,0.0,24,1,22.0,3
4305,300.0,8.0,52,1,187.0,1
4306,180.0,0.0,36,1,140.0,2
4307,180.0,0.0,39,0,137.0,2
4308,300.0,0.0,21,1,59.0,2
4309,480.0,0.0,21,1,192.0,1
4310,900.0,15.0,10,0,87.0,1
4311,900.0,15.0,17,1,418.0,1
4312,180.0,2.0,55,1,110.0,2
4313,900.0,15.0,26,1,274.0,1
4314,15.0,0.0,27,0,15.0,3
4315,15.0,0.0,28,0,15.0,3
4316,15.0,0.0,23,0,14.0,3
4317,600.0,0.0,21,0,185.0,1
4318,60.0,0.0,34,0,52.0,3
4319,15.0,0.0,29,0,9.0,3
4320,15.0,0.0,18,0,5.0,3
4321,180.0,2.0,44,1,117.0,2
4322,300.0,0.0,35,1,196.0,2
4323,180.0,2.0,45,1,173.0,2
4324,300.0,3.0,30,1,188.0,2
4325,600.0,0.0,30,1,288.0,1
4326,600.0,0.0,6,1,88.0,1
4327,0.0,15.0,31,1,212.0,1
4328,60.0,0.0,41,0,58.0,3
4329,15.0,0.0,22,0,15.0,3
4330,15.0,0.0,25,0,15.0,3
4331,15.0,0.0,28,0,11.0,3
4332,600.0,0.0,20,1,131.0,1
4333,480.0,0.0,32,1,221.0,1
4334,60.0,0.0,35,1,52.0,3
4335,720.0,0.0,65,0,606.0,1
4336,300.0,3.0,43,0,294.0,2
4337,900.0,15.0,29,1,55.0,1
4338,15.0,0.0,28,0,7.0,3
4339,600.0,0.0,21,0,154.0,1
4340,600.0,0.0,40,1,420.0,1
4341,300.0,0.0,25,1,102.0,2
4342,120.0,2.0,16,1,39.0,2
4343,60.0,0.0,34,0,60.0,3
4344,120.0,0.0,54,0,104.0,3
4345,600.0,0.0,27,1,300.0,1
4346,600.0,10.0,30,1,315.0,1
4347,300.0,0.0,22,1,157.0,2
4348,15.0,0.0,19,0,5.0,3
4349,15.0,0.0,20,1,9.0,3
4350,60.0,0.0,27,1,23.0,3
4351,60.0,0.0,35,0,58.0,3
4352,180.0,2.0,22,1,66.0,2
4353,600.0,0.0,61,1,359.0,1
4354,1500.0,0.0,35,1,802.0,1
4355,336.81176168464305,1.6013525081321691,11,1,0.0,2
4356,15.0,0.0,26,0,15.0,3
4357,15.0,0.0,26,0,14.0,3
4358,300.0,0.0,25,1,257.0,2
4359,900.0,60.0,41,1,1698.0,1
4360,600.0,0.0,30,1,397.0,1
4361,180.0,2.0,22,0,106.0,2
4362,60.0,0.0,24,0,58.0,3
4363,15.0,0.0,27,0,11.0,3
4364,180.0,30.0,35,1,183.0,1
4365,60.0,5.0,29,1,12.0,2
4366,15.0,0.0,21,0,9.0,3
4367,15.0,0.0,22,1,8.0,3
4368,180.0,0.0,31,1,145.0,2
4369,180.0,0.0,34,0,179.0,2
4370,600.0,0.0,26,1,196.0,1
4371,60.0,0.0,28,0,46.0,3
4372,15.0,0.0,24,0,14.0,3
4373,15.0,0.0,33,0,15.0,3
4374,15.0,0.0,22,0,14.0,3
4375,120.0,10.0,52,1,211.0,1
4376,300.0,3.0,24,1,202.0,2
4377,900.0,0.0,21,1,198.0,1
4378,15.0,0.0,25,0,10.0,3
4379,15.0,0.0,43,0,15.0,3
4380,600.0,0.0,22,0,313.0,1
4381,15.0,0.0,18,1,13.0,3
4382,300.0,0.0,18,1,137.0,2
4383,600.0,0.0,29,0,297.0,1
4384,1200.0,1.0,25,1,260.0,1
4385,15.0,0.0,24,0,15.0,3
4386,180.0,2.0,19,1,34.0,2
4387,900.0,10.0,48,1,662.0,1
4388,15.0,0.0,25,0,15.0,3
4389,300.0,5.0,26,1,225.0,1
4390,15.0,0.0,20,0,14.0,3
4391,600.0,0.0,39,1,330.0,1
4392,600.0,0.0,24,1,284.0,1
4393,120.0,0.0,24,1,33.0,3
4394,60.0,0.0,19,0,57.0,3
4395,60.0,0.0,21,0,34.0,3
4396,15.0,0.0,23,1,10.0,3
4397,15.0,0.0,18,0,15.0,3
4398,300.0,4.0,18,1,54.0,2
4399,900.0,10.0,38,1,231.0,1
4400,60.0,0.0,37,1,51.0,3
4401,300.0,0.0,19,0,139.0,2
4402,1800.0,0.0,30,1,828.0,1
4403,15.0,0.0,27,0,14.0,3
4404,15.0,0.0,30,0,14.0,3
4405,60.0,0.0,33,0,53.0,3
4406,600.0,0.0,52,0,595.0,1
4407,300.0,0.0,39,1,244.0,2
4408,300.0,0.0,28,1,130.0,2
4409,300.0,3.0,18,1,255.0,2
4410,15.0,0.0,23,0,14.0,3
4411,180.0,2.0,26,1,168.0,2
4412,900.0,10.0,45,1,668.0,1
4413,15.0,0.0,26,0,15.0,3
4414,15.0,0.0,22,0,15.0,3
4415,15.0,0.0,34,0,8.0,3
4416,600.0,0.0,29,0,470.0,1
4417,60.0,0.0,22,0,41.0,3
4418,180.0,2.0,23,1,85.0,2
4419,15.0,0.0,26,0,14.0,3
4420,15.0,0.0,24,1,11.0,3
4421,15.0,0.0,24,0,14.0,3
4422,300.0,0.0,31,1,189.0,2
4423,60.0,0.0,18,1,35.0,3
4424,336.81176168464305,1.6013525081321691,43,1,0.0,3
4425,180.0,2.0,18,1,57.0,2
4426,300.0,0.0,25,1,85.0,2
4427,600.0,2.0,39,1,189.0,1
4428,15.0,0.0,22,0,8.0,3
4429,15.0,0.0,29,0,5.0,3
4430,420.0,2.0,41,1,397.0,1
4431,600.0,7.0,25,1,113.0,1
4432,300.0,0.0,25,0,76.0,2
4433,15.0,0.0,28,0,11.0,3
4434,60.0,0.0,36,0,60.0,3
4435,180.0,0.0,28,1,159.0,2
4436,300.0,5.0,23,1,195.0,1
4437,900.0,15.0,23,1,395.0,1
4438,180.0,0.0,48,1,151.0,2
4439,15.0,0.0,33,0,12.0,3
4440,15.0,0.0,27,0,13.0,3
4441,15.0,0.0,25,0,14.0,3
4442,15.0,0.0,30,0,14.0,3
4443,300.0,4.0,16,1,23.0,2
4444,600.0,0.0,40,1,336.0,1
4445,60.0,0.0,18,1,36.0,3
4446,15.0,0.0,18,0,13.0,3
4447,15.0,0.0,38,0,13.0,3
4448,300.0,3.0,14,0,68.0,2
4449,300.0,3.0,30,1,179.0,2
4450,90.0,2.0,37,1,37.0,3
4451,15.0,0.0,20,0,15.0,3
4452,300.0,4.0,26,1,133.0,2
4453,60.0,0.0,31,1,52.0,3
4454,900.0,10.0,22,1,209.0,1
4455,15.0,0.0,19,0,14.0,3
4456,15.0,0.0,27,0,14.0,3
4457,180.0,2.0,39,0,106.0,2
4458,600.0,0.0,25,1,219.0,1
4459,15.0,0.0,20,1,6.0,3
4460,15.0,0.0,37,0,15.0,3
4461,15.0,0.0,24,0,14.0,3
4462,180.0,2.0,21,0,171.0,2
4463,180.0,2.0,72,1,168.0,2
4464,15.0,0.0,24,0,5.0,3
4465,720.0,10.0,16,1,201.0,1
4466,300.0,0.0,35,0,294.0,2
4467,300.0,0.0,26,1,150.0,2
4468,15.0,0.0,29,1,8.0,3
4469,15.0,0.0,38,0,14.0,3
4470,600.0,0.0,33,1,111.0,1
4471,300.0,5.0,26,1,10.0,1
4472,300.0,5.0,52,1,179.0,1
4473,600.0,0.0,33,1,587.0,1
4474,15.0,0.0,20,0,12.0,3
4475,15.0,0.0,34,0,15.0,3
4476,60.0,0.0,32,0,56.0,3
4477,900.0,0.0,43,1,395.0,1
4478,60.0,0.0,19,1,35.0,3
4479,15.0,0.0,18,0,14.0,3
4480,15.0,0.0,28,0,14.0,3
4481,300.0,3.0,25,1,73.0,2
4482,300.0,0.0,29,1,229.0,2
4483,900.0,0.0,10,1,56.0,1
4484,180.0,0.0,39,1,120.0,2
4485,15.0,0.0,30,0,10.0,3
4486,300.0,0.0,36,1,278.0,2
4487,300.0,3.0,18,1,62.0,2
4488,600.0,0.0,41,1,562.0,1
4489,15.0,0.0,39,0,15.0,3
4490,15.0,0.0,24,0,7.0,3
4491,420.0,0.0,21,1,99.0,2
4492,15.0,0.0,36,0,11.0,3
4493,15.0,0.0,18,0,15.0,3
4494,300.0,0.0,58,0,296.0,2
4495,15.0,0.0,22,1,13.0,3
4496,60.0,0.0,27,1,47.0,3
4497,300.0,0.0,39,1,290.0,2
4498,300.0,5.0,37,1,50.0,1
4499,600.0,0.0,42,1,515.0,1
4500,15.0,0.0,33,0,15.0,3
4501,15.0,0.0,21,0,8.0,3
4502,300.0,0.0,28,1,201.0,2
4503,300.0,0.0,35,1,191.0,2
4504,120.0,8.0,38,1,98.0,2
4505,15.0,0.0,18,0,14.0,3
4506,1140.0,0.0,52,1,471.0,1
4507,15.0,0.0,20,0,7.0,3
4508,15.0,0.0,25,1,10.0,3
4509,180.0,0.0,27,1,40.0,2
4510,240.0,5.0,17,1,103.0,2
4511,300.0,3.0,33,1,134.0,2
4512,60.0,0.0,26,0,45.0,3
4513,15.0,0.0,21,0,15.0,3
4514,600.0,0.0,39,1,453.0,1
4515,180.0,2.0,26,1,27.0,2
4516,600.0,0.0,23,1,412.0,1
4517,15.0,0.0,32,0,15.0,3
4518,1200.0,0.0,30,1,470.0,1
4519,15.0,0.0,37,0,11.0,3
4520,15.0,0.0,20,0,13.0,3
4521,90.0,2.0,22,1,80.0,3
4522,180.0,0.0,23,1,80.0,2
4523,300.0,0.0,31,1,246.0,2
4524,300.0,8.0,28,0,136.0,1
4525,600.0,0.0,25,1,294.0,1
4526,120.0,1.0,15,1,12.0,3
4527,480.0,0.0,40,1,292.0,1
4528,600.0,3.0,33,1,468.0,1
4529,600.0,0.0,28,1,449.0,1
4530,300.0,0.0,56,1,251.0,2
4531,600.0,0.0,25,1,218.0,1
4532,480.0,0.0,16,1,164.0,1
4533,60.0,0.0,23,1,50.0,3
4534,60.0,0.0,26,0,58.0,3
4535,180.0,2.0,15,1,94.0,2
4536,300.0,0.0,13,0,66.0,2
4537,300.0,0.0,23,1,209.0,2
4538,600.0,0.0,18,1,167.0,1
4539,600.0,3.0,20,1,136.0,1
4540,15.0,0.0,32,0,11.0,3
4541,15.0,0.0,31,0,13.0,3
4542,60.0,0.0,26,1,37.0,3
4543,600.0,0.0,15,1,262.0,1
4544,2700.0,45.0,46,1,2399.0,1
4545,15.0,0.0,38,0,12.0,3
4546,600.0,0.0,41,1,387.0,1
4547,120.0,1.0,39,1,73.0,3
4548,180.0,2.0,35,1,104.0,2
4549,300.0,0.0,25,1,190.0,2
4550,300.0,3.0,20,0,309.0,2
4551,60.0,0.0,19,1,40.0,3
4552,300.0,3.0,22,1,195.0,2
4553,300.0,0.0,35,1,121.0,2
4554,300.0,0.0,32,0,162.0,2
4555,300.0,0.0,30,1,157.0,2
4556,15.0,0.0,30,0,14.0,3
4557,300.0,0.0,33,1,256.0,2
4558,600.0,6.0,24,1,389.0,1
4559,120.0,1.0,32,0,116.0,3
4560,300.0,0.0,43,0,272.0,2
4561,900.0,0.0,33,1,452.0,1
4562,180.0,0.0,31,0,176.0,2
4563,900.0,15.0,15,1,201.0,1
4564,600.0,15.0,24,1,277.0,1
4565,60.0,0.0,29,0,57.0,3
4566,60.0,0.0,20,1,43.0,3
4567,60.0,0.0,16,1,54.0,3
4568,540.0,20.0,24,0,180.0,1
4569,15.0,0.0,36,0,15.0,3
4570,15.0,0.0,36,0,15.0,3
4571,15.0,0.0,39,0,14.0,3
4572,1200.0,10.0,41,1,360.0,1
4573,600.0,0.0,23,1,121.0,1
4574,600.0,0.0,34,1,444.0,1
4575,300.0,0.0,32,1,300.0,2
4576,180.0,2.0,32,1,115.0,2
4577,60.0,1.0,22,1,33.0,3
4578,600.0,0.0,28,1,597.0,1
4579,60.0,5.0,39,1,7.0,2
4580,480.0,0.0,31,1,250.0,1
4581,900.0,10.0,42,1,450.0,1
4582,900.0,15.0,22,1,97.0,1
4583,600.0,0.0,23,1,138.0,1
4584,600.0,0.0,25,1,264.0,1
4585,300.0,0.0,13,1,41.0,2
4586,480.0,8.0,56,1,82.0,1
4587,600.0,0.0,15,1,133.0,1
4588,15.0,0.0,22,0,15.0,3
4589,90.0,2.0,59,1,80.0,3
4590,900.0,0.0,18,1,143.0,1
4591,300.0,0.0,29,1,239.0,2
4592,15.0,0.0,36,0,14.0,3
4593,180.0,0.0,28,0,117.0,2
4594,600.0,0.0,11,1,20.0,1
4595,300.0,3.0,33,1,236.0,2
4596,15.0,0.0,25,1,11.0,3
4597,300.0,4.0,71,1,266.0,2
4598,15.0,0.0,24,0,7.0,3
4599,120.0,1.0,31,0,75.0,3
4600,15.0,0.0,19,0,7.0,3
4601,15.0,0.0,22,0,14.0,3
4602,600.0,0.0,45,0,286.0,1
4603,300.0,0.0,19,0,111.0,2
4604,15.0,0.0,37,0,12.0,3
4605,1200.0,0.0,19,1,295.0,1
4606,60.0,0.0,15,1,49.0,3
4607,300.0,0.0,39,0,180.0,2
4608,15.0,0.0,19,1,9.0,3
4609,15.0,0.0,36,0,15.0,3
4610,180.0,2.0,28,1,96.0,2
4611,300.0,3.0,24,1,88.0,2
4612,300.0,4.0,61,1,274.0,2
4613,15.0,0.0,35,0,15.0,3
4614,900.0,0.0,48,1,422.0,1
4615,15.0,0.0,43,0,15.0,3
4616,15.0,0.0,39,0,11.0,3
4617,15.0,0.0,31,0,14.0,3
4618,300.0,3.0,22,1,163.0,2
4619,180.0,2.0,23,1,52.0,2
4620,180.0,0.0,30,1,169.0,2
4621,120.0,1.0,39,1,107.0,3
4622,180.0,0.0,57,0,168.0,2
4623,600.0,0.0,28,1,212.0,1
4624,180.0,0.0,27,1,70.0,2
4625,60.0,0.0,29,0,59.0,3
4626,15.0,0.0,31,1,6.0,3
4627,15.0,0.0,26,0,14.0,3
4628,300.0,0.0,23,0,299.0,2
4629,15.0,0.0,25,1,8.0,3
4630,15.0,0.0,22,0,15.0,3
4631,600.0,30.0,18,1,193.0,1
4632,600.0,0.0,18,1,190.0,1
4633,660.0,10.0,35,1,52.0,1
4634,300.0,10.0,52,1,232.0,1
4635,60.0,0.0,18,1,21.0,3
4636,600.0,0.0,30,1,274.0,1
4637,15.0,0.0,18,1,12.0,3
4638,600.0,10.0,31,1,165.0,1
4639,60.0,0.0,28,0,47.0,3
4640,300.0,0.0,36,1,217.0,2
4641,30.0,0.0,33,0,24.0,3
4642,15.0,0.0,31,0,15.0,3
4643,15.0,0.0,24,0,6.0,3
4644,180.0,2.0,21,1,22.0,2
4645,60.0,0.0,29,0,54.0,3
4646,15.0,0.0,25,0,13.0,3
4647,300.0,3.0,18,1,141.0,2
4648,60.0,0.0,25,1,14.0,3
4649,15.0,0.0,20,0,9.0,3
4650,15.0,0.0,32,0,15.0,3
4651,60.0,0.0,30,0,58.0,3
4652,180.0,0.0,41,0,139.0,2
4653,15.0,0.0,23,1,10.0,3
4654,300.0,3.0,64,1,292.0,2
4655,300.0,0.0,33,1,211.0,2
4656,180.0,0.0,25,1,82.0,2
4657,300.0,5.0,28,0,38.0,1
4658,120.0,0.0,29,1,75.0,3
4659,300.0,0.0,49,0,147.0,2
4660,60.0,0.0,21,1,32.0,3
4661,900.0,15.0,28,1,487.0,1
4662,15.0,0.0,29,0,14.0,3
4663,15.0,0.0,25,0,13.0,3
4664,480.0,0.0,35,1,215.0,1
4665,600.0,0.0,18,1,315.0,1
4666,15.0,0.0,34,0,14.0,3
4667,60.0,0.0,17,1,29.0,3
4668,600.0,10.0,29,1,227.0,1
4669,900.0,0.0,36,1,515.0,1
4670,15.0,0.0,42,0,14.0,3
4671,180.0,0.0,24,1,95.0,2
4672,180.0,0.0,31,1,120.0,2
4673,600.0,0.0,22,1,247.0,1
4674,60.0,0.0,40,0,60.0,3
4675,60.0,0.0,31,1,27.0,3
4676,15.0,0.0,19,0,8.0,3
4677,15.0,0.0,27,0,6.0,3
4678,15.0,0.0,29,0,15.0,3
4679,900.0,0.0,28,1,364.0,1
4680,15.0,0.0,30,0,12.0,3
4681,15.0,0.0,23,0,14.0,3
4682,300.0,3.0,17,1,41.0,2
4683,15.0,0.0,26,0,11.0,3
4684,60.0,0.0,39,0,57.0,3
4685,120.0,0.0,25,1,75.0,3
4686,600.0,1.0,30,1,474.0,1
4687,600.0,0.0,12,1,65.0,1
4688,180.0,0.0,23,0,57.0,2
4689,120.0,1.0,27,1,38.0,3
4690,60.0,0.0,19,1,28.0,3
4691,300.0,0.0,32,1,193.0,2
4692,600.0,0.0,21,1,284.0,1
4693,600.0,0.0,39,1,451.0,1
4694,300.0,0.0,16,1,111.0,2
4695,15.0,0.0,22,0,3.0,3
4696,600.0,0.0,32,1,265.0,1
4697,300.0,6.0,32,1,257.0,1
4698,15.0,0.0,36,0,15.0,3
4699,15.0,0.0,20,1,15.0,3
4700,15.0,0.0,26,0,15.0,3
4701,60.0,0.0,37,0,49.0,3
4702,60.0,0.0,28,1,43.0,3
4703,60.0,0.0,37,0,58.0,3
4704,600.0,0.0,25,1,385.0,1
4705,900.0,0.0,41,1,554.0,1
4706,900.0,1.0,40,1,384.0,1
4707,15.0,0.0,26,0,15.0,3
4708,15.0,0.0,44,0,14.0,3
4709,60.0,0.0,39,0,60.0,3
4710,420.0,0.0,26,1,161.0,2
4711,600.0,0.0,26,1,236.0,1
4712,15.0,0.0,19,0,6.0,3
4713,60.0,0.0,25,0,58.0,3
4714,60.0,0.0,29,1,53.0,3
4715,300.0,2.0,35,0,293.0,2
4716,600.0,0.0,25,0,176.0,1
4717,600.0,0.0,31,1,455.0,1
4718,900.0,15.0,33,1,574.0,1
4719,900.0,15.0,28,1,209.0,1
4720,15.0,0.0,29,1,9.0,3
4721,15.0,0.0,24,1,9.0,3
4722,180.0,2.0,41,1,174.0,2
4723,600.0,5.0,19,1,328.0,1
4724,60.0,0.0,38,1,49.0,3
4725,1200.0,5.0,25,1,946.0,1
4726,180.0,0.0,23,1,175.0,2
4727,600.0,0.0,45,1,406.0,1
4728,180.0,2.0,28,1,71.0,2
4729,336.81176168464305,1.6013525081321691,24,1,0.0,2
4730,60.0,0.0,39,0,58.0,3
4731,300.0,0.0,26,1,83.0,2
4732,300.0,3.0,45,0,214.0,2
4733,900.0,15.0,28,1,525.0,1
4734,120.0,3.0,25,1,12.0,2
4735,60.0,0.0,23,1,26.0,3
4736,15.0,0.0,18,1,5.0,3
4737,15.0,0.0,24,0,15.0,3
4738,180.0,2.0,39,1,174.0,2
4739,240.0,5.0,35,1,68.0,2
4740,600.0,0.0,21,1,216.0,1
4741,60.0,0.0,12,1,32.0,3
4742,60.0,0.0,25,1,34.0,3
4743,300.0,0.0,40,0,239.0,2
4744,300.0,0.0,26,1,167.0,2
4745,300.0,6.0,27,1,19.0,1
4746,300.0,3.0,29,0,296.0,2
